"","id","season","week","season_type","start_date","neutral_site","conference_game","venue_id","venue","home_id","home_team","home_conference","home_points","away_id","away_team","away_conference","away_points","excitement_index","home_1_pts","home_2_pts","home_3_pts","home_4_pts","away_1_pts","away_2_pts","away_3_pts","away_4_pts","winner","score_difference"
"426",401114281,2019,7,"regular","2019-10-12T23:00:00.000Z",FALSE,FALSE,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","Conference USA",69,113,"UMass","FBS Independents",21,"0.925284081616039",28,24,10,7,0,14,7,0,"Louisiana Tech",48
"427",401114282,2019,7,"regular","2019-10-12T23:00:00.000Z",FALSE,TRUE,3815,"M. M. Roberts Stadium",2572,"Southern Mississippi","Conference USA",45,249,"North Texas","Conference USA",27,"4.27824714613001",13,15,10,7,7,13,0,7,"Southern Mississippi",18
"428",401110820,2019,7,"regular","2019-10-12T23:00:00.000Z",FALSE,TRUE,3838,"Faurot Field",142,"Missouri","SEC",38,145,"Ole Miss","SEC",27,"3.84743158982845",3,9,23,3,7,0,7,13,"Missouri",11
"429",401114279,2019,7,"regular","2019-10-12T23:00:00.000Z",FALSE,TRUE,218,"FIU Stadium",2229,"Florida International","Conference USA",48,2429,"Charlotte","Conference USA",23,"2.82759237049712",7,21,13,7,10,7,6,0,"Florida International",25
"430",401117520,2019,7,"regular","2019-10-12T23:00:00.000Z",FALSE,TRUE,3713,"Falcon Stadium",2005,"Air Force","Mountain West",43,278,"Fresno State","Mountain West",24,"4.90532907178079",7,15,7,14,14,10,0,0,"Air Force",19
"431",401110818,2019,7,"regular","2019-10-12T23:30:00.000Z",FALSE,TRUE,3683,"Commonwealth Stadium",96,"Kentucky","SEC",24,8,"Arkansas","SEC",20,"6.09506265773541",0,7,10,7,7,6,0,7,"Kentucky",4
"432",401117882,2019,7,"regular","2019-10-12T23:30:00.000Z",FALSE,TRUE,3674,"Skelly Field at H. A. Chapman Stadium",202,"Tulsa","American Athletic",17,2426,"Navy","American Athletic",45,"2.69635358101944",3,0,7,7,7,21,0,17,"Navy",28
"433",401112481,2019,7,"regular","2019-10-12T23:30:00.000Z",FALSE,TRUE,3630,"BB&T Field",154,"Wake Forest","ACC",59,97,"Louisville","ACC",62,"5.21608309342825",7,14,10,28,21,10,14,17,"Louisville",3
"434",401112233,2019,7,"regular","2019-10-12T23:30:00.000Z",FALSE,TRUE,3953,"TCF Bank Stadium",135,"Minnesota","Big Ten",34,158,"Nebraska","Big Ten",7,"1.54693725414859",7,7,20,0,0,0,0,7,"Minnesota",27
"435",401112195,2019,7,"regular","2019-10-12T23:30:00.000Z",FALSE,TRUE,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",12,213,"Penn State","Big Ten",17,"6.7104742894424",3,3,0,6,0,7,3,7,"Penn State",5
"436",401114222,2019,7,"regular","2019-10-12T23:30:00.000Z",FALSE,FALSE,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",30,30,"USC","Pac-12",27,"4.11503679632465",0,17,3,10,3,0,10,14,"Notre Dame",3
"437",401114204,2019,7,"regular","2019-10-13T00:00:00.000Z",FALSE,TRUE,3893,"Reser Stadium",204,"Oregon State","Pac-12",7,254,"Utah","Pac-12",52,"1.35020764719522",0,0,0,7,21,14,14,3,"Utah",45
"438",401110819,2019,7,"regular","2019-10-13T00:00:00.000Z",FALSE,TRUE,3958,"Tiger Stadium",99,"LSU","SEC",42,57,"Florida","SEC",28,"4.96378270537496",7,14,14,7,7,14,7,0,"LSU",14
"439",401117521,2019,7,"regular","2019-10-13T02:15:00.000Z",FALSE,TRUE,3653,"Albertsons Stadium",68,"Boise State","Mountain West",59,62,"Hawai'i","Mountain West",37,"2.40294015794531",14,17,21,7,7,7,7,16,"Boise State",22
"440",401117523,2019,7,"regular","2019-10-13T02:30:00.000Z",FALSE,TRUE,3932,"Qualcomm Stadium",21,"San Diego State","Mountain West",26,2751,"Wyoming","Mountain West",22,"6.03231949661816",3,3,13,7,0,14,0,8,"San Diego State",4
"441",401114168,2019,7,"regular","2019-10-13T03:00:00.000Z",FALSE,TRUE,3619,"Arizona Stadium",12,"Arizona","Pac-12",27,264,"Washington","Pac-12",51,"7.03833582923116",0,17,0,10,6,7,14,24,"Washington",24
"442",401121953,2019,8,"regular","2019-10-17T00:00:00.000Z",FALSE,TRUE,3975,"Veterans Memorial Stadium",2653,"Troy","Sun Belt",37,6,"South Alabama","Sun Belt",13,"3.46045343014057",3,13,7,14,3,7,3,0,"Troy",24
"443",401121954,2019,8,"regular","2019-10-17T23:30:00.000Z",FALSE,TRUE,3625,"Centennial Bank Stadium",2032,"Arkansas State","Sun Belt",20,309,"Louisiana","Sun Belt",37,"3.9548100776893",7,3,3,7,7,17,0,13,"Louisiana",17
"444",401114210,2019,8,"regular","2019-10-18T01:00:00.000Z",FALSE,TRUE,3940,"Stanford Stadium",24,"Stanford","Pac-12",16,26,"UCLA","Pac-12",34,"3.46965125546094",10,0,0,6,14,7,6,7,"UCLA",18
"445",401114288,2019,8,"regular","2019-10-18T22:30:00.000Z",FALSE,TRUE,3715,"FAU Stadium",2226,"Florida Atlantic","Conference USA",31,276,"Marshall","Conference USA",36,"7.40755756774047",14,3,0,14,10,7,5,14,"Marshall",5
"446",401112483,2019,8,"regular","2019-10-18T23:00:00.000Z",FALSE,TRUE,1964,"Carrier Dome",183,"Syracuse","ACC",20,221,"Pittsburgh","ACC",27,"5.42696342176796",3,3,7,7,10,14,0,3,"Pittsburgh",7
"447",401112248,2019,8,"regular","2019-10-19T00:30:00.000Z",FALSE,TRUE,3911,"Ryan Field",77,"Northwestern","Big Ten",3,194,"Ohio State","Big Ten",52,"1.99684143778059",3,0,0,0,7,24,7,14,"Ohio State",49
"448",401117528,2019,8,"regular","2019-10-19T02:00:00.000Z",FALSE,TRUE,3660,"Bulldog Stadium",278,"Fresno State","Mountain West",56,2439,"UNLV","Mountain West",27,"3.64498356539561",7,21,7,21,3,14,3,7,"Fresno State",29
"449",401110825,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",10,2,"Auburn","SEC",51,"1.32111197604093",0,0,10,0,17,0,14,20,"Auburn",41
"450",401110829,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3994,"Williams-Brice Stadium",2579,"South Carolina","SEC",27,57,"Florida","SEC",38,"4.25784218452625",7,3,10,7,3,7,7,21,"Florida",11
"451",401112196,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",26,2509,"Purdue","Big Ten",20,"3.20973388117582",6,3,7,10,0,7,0,13,"Iowa",6
"452",401112090,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",24,66,"Iowa State","Big 12",34,"2.33965723980272",0,7,10,7,7,13,7,7,"Iowa State",10
"453",401112119,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",52,277,"West Virginia","Big 12",14,"2.02685390595377",14,14,21,3,0,14,0,0,"Oklahoma",38
"454",401112151,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3832,"Memorial Stadium",356,"Illinois","Big Ten",24,275,"Wisconsin","Big Ten",23,"5.53093402307663",0,7,7,10,7,6,7,3,"Illinois",1
"455",401119283,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3876,"Peden Stadium",195,"Ohio","Mid-American",45,2309,"Kent State","Mid-American",38,"6.18422353675574",10,14,7,14,14,10,0,14,"Ohio",7
"456",401112485,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3873,"Papa John's Cardinal Stadium",97,"Louisville","ACC",10,228,"Clemson","ACC",45,"3.3741643591841",0,3,0,7,3,14,7,21,"Clemson",35
"457",401112484,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3615,"Alumni Stadium",103,"Boston College","ACC",45,152,"NC State","ACC",24,"3.38722317115872",7,17,7,14,0,3,7,14,"Boston College",21
"458",401112488,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3948,"Hard Rock Stadium",2390,"Miami","ACC",21,59,"Georgia Tech","ACC",28,"6.31298906189827",14,7,0,0,14,7,0,0,"Georgia Tech",7
"459",401117886,2019,8,"regular","2019-10-19T16:00:00.000Z",FALSE,TRUE,3892,"Rentschler Field",41,"Connecticut","American Athletic",17,248,"Houston","American Athletic",24,"5.93964944609302",0,7,3,7,3,7,7,7,"Houston",7
"460",401119285,2019,8,"regular","2019-10-19T18:00:00.000Z",FALSE,TRUE,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",52,2649,"Toledo","Mid-American",14,"1.75402467758389",17,21,14,0,0,0,7,7,"Ball State",38
"461",401119282,2019,8,"regular","2019-10-19T18:00:00.000Z",FALSE,TRUE,3700,"Doyt Perry Stadium",189,"Bowling Green","Mid-American",20,2117,"Central Michigan","Mid-American",38,"3.60330962141255",7,0,7,6,7,14,7,10,"Central Michigan",18
"462",401112109,2019,8,"regular","2019-10-19T18:30:00.000Z",FALSE,TRUE,3636,"Bill Snyder Family Football Stadium",2306,"Kansas State","Big 12",24,2628,"TCU","Big 12",17,"4.46853231694462",7,7,3,7,0,10,7,0,"Kansas State",7
"463",401119284,2019,8,"regular","2019-10-19T18:30:00.000Z",FALSE,TRUE,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",27,2459,"Northern Illinois","Mid-American",24,"7.11568173938416",0,7,14,6,3,7,7,7,"Miami (OH)",3
"464",401114178,2019,8,"regular","2019-10-19T18:30:00.000Z",FALSE,TRUE,3831,"California Memorial Stadium",25,"California","Pac-12",17,204,"Oregon State","Pac-12",21,"7.46534209145644",0,3,14,0,7,7,0,7,"Oregon State",4
"465",401121956,2019,8,"regular","2019-10-19T19:00:00.000Z",FALSE,TRUE,3608,"Paulson Stadium",290,"Georgia Southern","Sun Belt",30,324,"Coastal Carolina","Sun Belt",27,"5.07850865010915",3,7,0,0,0,7,0,3,"Georgia Southern",3
"466",401117526,2019,8,"regular","2019-10-19T19:00:00.000Z",FALSE,TRUE,3984,"War Memorial Stadium",2751,"Wyoming","Mountain West",23,167,"New Mexico","Mountain West",10,"3.41588130065413",7,0,6,10,0,0,0,10,"Wyoming",13
"467",401121955,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3792,"Kidd Brewer Stadium",2026,"Appalachian State","Sun Belt",52,2433,"Louisiana Monroe","Sun Belt",7,"2.74464036022884",21,10,7,14,7,0,0,0,"Appalachian State",45
"468",401117885,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3854,"Nippert Stadium",2132,"Cincinnati","American Athletic",24,202,"Tulsa","American Athletic",13,"4.08696602974181",10,0,7,7,0,7,3,3,"Cincinnati",11
"469",401114196,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3765,"Husky Stadium",264,"Washington","Pac-12",31,2483,"Oregon","Pac-12",35,"5.36656847004993",7,14,10,0,7,7,14,7,"Oregon",4
"470",401114289,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","Conference USA",45,2572,"Southern Mississippi","Conference USA",30,"6.01003969487496",7,17,0,21,14,13,0,3,"Louisiana Tech",15
"471",401119281,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3768,"Summa Field at InfoCision Stadium",2006,"Akron","Mid-American",0,2084,"Buffalo","Mid-American",21,"3.81773548984874",0,0,0,0,7,0,7,7,"Buffalo",21
"472",401112489,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3799,"Lane Stadium",259,"Virginia Tech","ACC",43,153,"North Carolina","ACC",41,"7.30422559772178",7,14,0,10,10,7,7,7,"Virginia Tech",2
"473",401112163,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3665,"Maryland Stadium",120,"Maryland","Big Ten",28,84,"Indiana","Big Ten",34,"7.18822459868613",7,14,7,0,14,10,7,3,"Indiana",6
"474",401112486,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3923,"Scott Stadium",258,"Virginia","ACC",48,150,"Duke","ACC",14,"2.56075738113174",0,17,24,7,0,0,7,7,"Virginia",34
"475",401117883,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","American Athletic",35,58,"South Florida","American Athletic",3,"1.89877119038759",7,14,0,14,0,3,0,0,"Navy",32
"476",401110828,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",13,99,"LSU","SEC",36,"3.41510047818229",0,7,0,6,3,19,14,0,"LSU",23
"477",401117887,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3735,"Gerald J. Ford Stadium",2567,"SMU","American Athletic",45,218,"Temple","American Athletic",21,"3.48947362236449",10,14,7,14,0,7,7,7,"SMU",24
"478",401112234,2019,8,"regular","2019-10-19T19:30:00.000Z",FALSE,TRUE,3754,"High Point Solutions Stadium",164,"Rutgers","Big Ten",7,135,"Minnesota","Big Ten",42,"2.69833254565962",0,0,0,7,7,7,7,21,"Minnesota",35
"479",401114286,2019,8,"regular","2019-10-19T20:00:00.000Z",FALSE,TRUE,3796,"Houchens Industries-L. T. Smith Stadium",98,"Western Kentucky","Conference USA",30,2429,"Charlotte","Conference USA",14,"3.50714128144012",7,10,13,0,7,7,0,0,"Western Kentucky",16
"480",401110830,2019,8,"regular","2019-10-19T20:00:00.000Z",FALSE,TRUE,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",21,142,"Missouri","SEC",14,"5.72774380006898",0,14,0,7,0,7,7,0,"Vanderbilt",7
"481",401114291,2019,8,"regular","2019-10-19T20:00:00.000Z",FALSE,TRUE,3803,"Legion Field",5,"UAB","Conference USA",38,295,"Old Dominion","Conference USA",14,"1.64494713721667",14,14,7,3,0,3,11,0,"UAB",24
"482",401112079,2019,8,"regular","2019-10-19T20:00:00.000Z",FALSE,TRUE,3646,"Boone Pickens Stadium",197,"Oklahoma State","Big 12",27,239,"Baylor","Big 12",45,"6.85866841826954",6,7,7,7,7,3,14,21,"Baylor",18
"483",401114290,2019,8,"regular","2019-10-19T20:00:00.000Z",FALSE,TRUE,3825,"Apogee Stadium",249,"North Texas","Conference USA",33,2393,"Middle Tennessee","Conference USA",30,"5.75778295271025",7,10,3,13,3,13,0,14,"North Texas",3
"484",401114292,2019,8,"regular","2019-10-19T22:00:00.000Z",FALSE,TRUE,3604,"Alamodome",2636,"UT San Antonio","Conference USA",31,242,"Rice","Conference USA",27,"5.94866430427803",7,0,17,7,3,7,14,3,"UT San Antonio",4
"485",401110826,2019,8,"regular","2019-10-19T22:00:00.000Z",FALSE,TRUE,3917,"Sanford Stadium",61,"Georgia","SEC",21,96,"Kentucky","SEC",0,"3.81771355178336",0,0,14,7,0,0,0,0,"Georgia",21
"486",401114351,2019,8,"regular","2019-10-19T22:00:00.000Z",FALSE,FALSE,3992,"Williams Stadium",2335,"Liberty","FBS Independents",59,311,"Maine",NA,44,"1.22868513536171",17,28,7,7,3,14,7,20,"Liberty",15
"487",401114158,2019,8,"regular","2019-10-19T22:00:00.000Z",FALSE,TRUE,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",21,9,"Arizona State","Pac-12",3,"4.0670921531712",0,14,0,7,0,0,3,0,"Utah",18
"488",401114287,2019,8,"regular","2019-10-19T23:00:00.000Z",FALSE,TRUE,218,"FIU Stadium",2229,"Florida International","Conference USA",32,2638,"UTEP","Conference USA",17,"2.81584638874854",3,15,0,14,7,0,0,10,"Florida International",15
"489",401114187,2019,8,"regular","2019-10-19T23:00:00.000Z",FALSE,TRUE,3820,"Martin Stadium",265,"Washington State","Pac-12",41,38,"Colorado","Pac-12",10,"1.67266735507093",21,3,7,10,3,0,7,0,"Washington State",31
"490",401114329,2019,8,"regular","2019-10-19T23:00:00.000Z",FALSE,FALSE,4246,"Georgia State Stadium",2247,"Georgia State","Sun Belt",28,349,"Army","FBS Independents",21,"4.85012209515907",7,7,6,8,7,7,7,0,"Georgia State",7
"491",401117529,2019,8,"regular","2019-10-19T23:00:00.000Z",FALSE,TRUE,3935,"Spartan Stadium",23,"San José State","Mountain West",17,21,"San Diego State","Mountain West",27,"4.80080574263461",7,0,3,7,7,6,14,0,"San Diego State",10
"492",401117884,2019,8,"regular","2019-10-19T23:00:00.000Z",FALSE,TRUE,3652,"Bright House Networks Stadium",2116,"UCF","American Athletic",41,151,"East Carolina","American Athletic",28,"1.64715662439038",21,14,6,0,0,6,16,6,"UCF",13
"493",401112102,2019,8,"regular","2019-10-19T23:00:00.000Z",FALSE,TRUE,3910,"Darrell K Royal-Texas Memorial Stadium",251,"Texas","Big 12",50,2305,"Kansas","Big 12",48,"6.71098048662293",14,7,3,26,3,14,7,24,"Texas",2
"494",401119286,2019,8,"regular","2019-10-19T23:00:00.000Z",FALSE,TRUE,3912,"Rynearson Stadium",2199,"Eastern Michigan","Mid-American",34,2711,"Western Michigan","Mid-American",27,"6.31437862436352",3,7,10,14,7,7,7,6,"Eastern Michigan",7
"495",401117888,2019,8,"regular","2019-10-19T23:00:00.000Z",FALSE,TRUE,3805,"Liberty Bowl Memorial Stadium",235,"Memphis","American Athletic",47,2655,"Tulane","American Athletic",17,"2.19106869519747",13,21,6,7,3,7,0,7,"Memphis",30
"496",401112226,2019,8,"regular","2019-10-19T23:30:00.000Z",FALSE,TRUE,3632,"Beaver Stadium",213,"Penn State","Big Ten",28,130,"Michigan","Big Ten",21,"3.98413844042995",7,14,0,7,0,7,7,7,"Penn State",7
"497",401112487,2019,8,"regular","2019-10-19T23:30:00.000Z",FALSE,TRUE,3630,"BB&T Field",154,"Wake Forest","ACC",22,52,"Florida State","ACC",20,"6.5455582652662",6,6,0,10,0,14,0,6,"Wake Forest",2
"498",401110827,2019,8,"regular","2019-10-19T23:30:00.000Z",FALSE,TRUE,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",17,245,"Texas A&M","SEC",24,"6.17878480823002",7,0,7,3,3,7,7,7,"Texas A&M",7
"499",401110824,2019,8,"regular","2019-10-20T01:00:00.000Z",FALSE,TRUE,3657,"Bryant Denny Stadium",333,"Alabama","SEC",35,2633,"Tennessee","SEC",13,"3.60745881134067",14,7,7,7,7,3,3,0,"Alabama",22
"500",401114169,2019,8,"regular","2019-10-20T01:30:00.000Z",FALSE,TRUE,477,"Los Angeles Memorial Coliseum",30,"USC","Pac-12",41,12,"Arizona","Pac-12",14,"2.50985509856183",10,7,10,14,0,0,0,14,"USC",27
"501",401117527,2019,8,"regular","2019-10-20T02:15:00.000Z",FALSE,TRUE,3905,"Romney Stadium",328,"Utah State","Mountain West",36,2440,"Nevada","Mountain West",10,"2.80204721275661",9,13,0,14,3,0,0,7,"Utah State",26
"502",401117215,2019,8,"regular","2019-10-20T02:15:00.000Z",FALSE,FALSE,3801,"LaVell Edwards Stadium",252,"BYU","FBS Independents",28,68,"Boise State","Mountain West",25,"4.86961331202561",7,0,21,0,7,3,0,15,"BYU",3
"503",401117525,2019,8,"regular","2019-10-20T03:00:00.000Z",FALSE,TRUE,3610,"Aloha Stadium",62,"Hawai'i","Mountain West",26,2005,"Air Force","Mountain West",56,"3.61895232977169",3,17,0,6,7,21,7,21,"Air Force",30
"504",401117889,2019,9,"regular","2019-10-24T23:30:00.000Z",FALSE,TRUE,4728,"John O'Quinn Field at TDECU Stadium",248,"Houston","American Athletic",31,2567,"SMU","American Athletic",34,"7.59169469050087",0,13,7,11,7,14,10,3,"SMU",3
"505",401114188,2019,9,"regular","2019-10-26T01:00:00.000Z",FALSE,TRUE,3726,"Folsom Field",38,"Colorado","Pac-12",31,30,"USC","Pac-12",35,"4.38095456785408",3,14,14,0,7,7,7,14,"USC",4
"506",401119288,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,TRUE,3980,"Waldo Stadium",2711,"Western Michigan","Mid-American",49,189,"Bowling Green","Mid-American",10,"2.60709147807842",0,21,28,0,3,0,7,0,"Western Michigan",39
"507",401110835,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,TRUE,3795,"Kyle Field",245,"Texas A&M","SEC",49,344,"Mississippi State","SEC",30,"2.58847522052491",14,14,14,7,0,10,7,13,"Texas A&M",19
"508",401112152,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,TRUE,3907,"Ross-Ade Stadium",2509,"Purdue","Big Ten",6,356,"Illinois","Big Ten",24,"3.45267956206866",0,0,0,6,3,14,7,0,"Illinois",18
"509",401112197,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,TRUE,3911,"Ryan Field",77,"Northwestern","Big Ten",0,2294,"Iowa","Big Ten",20,"2.57954129557279",0,0,0,0,7,3,7,3,"Iowa",20
"510",401121957,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,TRUE,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",3,2026,"Appalachian State","Sun Belt",30,"2.61734247393257",0,0,0,3,7,6,10,7,"Appalachian State",27
"511",401112254,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,TRUE,3861,"Ohio Stadium",194,"Ohio State","Big Ten",38,275,"Wisconsin","Big Ten",7,"3.89898058134935",0,10,14,14,0,0,7,0,"Ohio State",31
"512",401112110,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,TRUE,3636,"Bill Snyder Family Football Stadium",2306,"Kansas State","Big 12",48,201,"Oklahoma","Big 12",41,"4.49802311781698",7,17,17,7,17,6,0,18,"Kansas State",7
"513",401112494,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,TRUE,3752,"Heinz Field",221,"Pittsburgh","ACC",12,2390,"Miami","ACC",16,"6.55315092139556",3,3,3,3,3,7,0,6,"Miami",4
"514",401114330,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,FALSE,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",29,23,"San José State","Mountain West",34,"3.97799955762085",7,3,7,12,7,16,0,11,"San José State",5
"515",401112266,2019,9,"regular","2019-10-26T16:00:00.000Z",FALSE,FALSE,3754,"High Point Solutions Stadium",164,"Rutgers","Big Ten",44,2335,"Liberty","FBS Independents",34,"4.69703115707838",7,14,17,6,14,7,3,10,"Rutgers",10
"516",401114298,2019,9,"regular","2019-10-26T17:00:00.000Z",FALSE,TRUE,3895,"Rice Stadium",242,"Rice","Conference USA",6,2572,"Southern Mississippi","Conference USA",20,"6.16322783985869",0,0,6,0,0,10,3,7,"Southern Mississippi",14
"517",401117533,2019,9,"regular","2019-10-26T18:00:00.000Z",FALSE,TRUE,3984,"War Memorial Stadium",2751,"Wyoming","Mountain West",31,2440,"Nevada","Mountain West",3,"2.06508757163151",14,10,7,0,3,0,0,0,"Wyoming",28
"518",401119292,2019,9,"regular","2019-10-26T18:00:00.000Z",FALSE,TRUE,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",21,195,"Ohio","Mid-American",34,"4.0829943314193",7,0,7,7,7,6,14,7,"Ohio",13
"519",401114297,2019,9,"regular","2019-10-26T18:30:00.000Z",FALSE,TRUE,3775,"Joan C. Edwards Stadium",276,"Marshall","Conference USA",26,98,"Western Kentucky","Conference USA",23,"3.5641381429939",14,6,3,3,0,7,6,10,"Marshall",3
"520",401114344,2019,9,"regular","2019-10-26T19:00:00.000Z",FALSE,FALSE,3608,"Paulson Stadium",290,"Georgia Southern","Sun Belt",41,166,"New Mexico State","FBS Independents",7,"3.65012538518035",7,21,13,0,7,0,0,0,"Georgia Southern",34
"521",401110833,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3958,"Tiger Stadium",99,"LSU","SEC",23,2,"Auburn","SEC",20,"7.29584235835425",0,10,6,7,3,7,3,7,"LSU",3
"522",401112207,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3953,"TCF Bank Stadium",135,"Minnesota","Big Ten",52,120,"Maryland","Big Ten",10,"0.94993290508655",14,14,10,14,0,3,0,7,"Minnesota",42
"523",401112132,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3616,"Amon G. Carter Stadium",2628,"TCU","Big 12",37,251,"Texas","Big 12",27,"6.3011698012871",3,10,14,10,3,14,3,7,"TCU",10
"524",401114294,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",50,2229,"Florida International","Conference USA",17,"4.0618972971364",14,0,23,13,7,10,0,0,"Middle Tennessee",33
"525",401112218,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3936,"Spartan Stadium",127,"Michigan State","Big Ten",7,213,"Penn State","Big Ten",28,"1.61702180128664",0,0,7,0,7,14,7,0,"Penn State",21
"526",401112493,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3873,"Papa John's Cardinal Stadium",97,"Louisville","ACC",28,258,"Virginia","ACC",21,"5.38279356407782",7,0,7,14,7,7,0,7,"Louisville",7
"527",401112492,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3697,"Bobby Bowden Field at Doak Campbell Stadium",52,"Florida State","ACC",35,183,"Syracuse","ACC",17,"2.37946811144769",13,8,14,0,0,3,0,14,"Florida State",18
"528",401114295,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3918,"Foreman Field",295,"Old Dominion","Conference USA",3,2226,"Florida Atlantic","Conference USA",41,"2.10909327355292",0,3,0,0,14,10,7,10,"Florida Atlantic",38
"529",401114357,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,FALSE,3985,"Warren McGuirk Alumni Stadium",113,"UMass","FBS Independents",35,41,"Connecticut","American Athletic",56,"3.48517876327757",7,14,7,7,14,21,7,14,"Connecticut",21
"530",401119287,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3764,"Brigham Field at Huskie Stadium",2459,"Northern Illinois","Mid-American",49,2006,"Akron","Mid-American",0,"1.89354962291244",7,14,14,14,0,0,0,0,"Northern Illinois",49
"531",401112091,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",27,197,"Oklahoma State","Big 12",34,"6.91688177575222",0,13,7,7,7,14,3,10,"Oklahoma State",7
"532",401119290,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3739,"Glass Bowl",2649,"Toledo","Mid-American",37,2199,"Eastern Michigan","Mid-American",34,"5.14486882268155",7,3,21,0,0,10,6,15,"Toledo",3
"533",401119291,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3696,"Dix Stadium",2309,"Kent State","Mid-American",16,193,"Miami (OH)","Mid-American",23,"6.92582480484186",0,6,0,10,6,3,7,7,"Miami (OH)",7
"534",401114293,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,4418,"Jerry Richardson Stadium",2429,"Charlotte","Conference USA",39,249,"North Texas","Conference USA",38,"5.16633357607027",0,7,14,18,14,7,14,3,"Charlotte",1
"535",401117890,2019,9,"regular","2019-10-26T19:30:00.000Z",FALSE,TRUE,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","American Athletic",41,2655,"Tulane","American Athletic",38,"4.01513628230501",21,10,0,10,0,14,14,10,"Navy",3
